43.30	23.31	0.1605	0.00732	3.539	62.06
43.40	23.01	0.1605	0.00731	3.530	62.08
43.50	23.63	0.1603	0.00730	3.543	61.85
43.60	22.81	0.1598	0.00724	3.513	61.69
43.70	19.58	0.1563	0.00682	3.332	59.70
43.80	17.94	0.1532	0.00644	3.194	57.60
43.90	16.73	0.1489	0.00590	3.017	54.04
44.00	16.81	0.1463	0.00555	2.921	51.34
44.10	13.85	0.1426	0.00503	2.645	48.28
44.20	11.77	0.1402	0.00470	2.434	46.46
44.30	11.23	0.1371	0.00425	2.252	42.76
44.40	11.67	0.1366	0.00417	2.250	41.89
44.50	12.90	0.1364	0.00413	2.296	41.09
44.60	13.32	0.1362	0.00412	2.314	40.86
44.70	12.61	0.1360	0.00410	2.278	40.99
44.80	13.23	0.1359	0.00410	2.307	40.76
44.90	13.38	0.1359	0.00409	2.310	40.65
45.00	13.59	0.1359	0.00409	2.316	40.54
45.10	13.90	0.1359	0.00408	2.328	40.43
45.20	14.07	0.1358	0.00409	2.337	40.42
45.30	14.39	0.1359	0.00409	2.351	40.35
45.40	14.34	0.1361	0.00412	2.363	40.67
45.50	14.11	0.1381	0.00447	2.491	43.77
45.60	14.41	0.1405	0.00483	2.634	46.79
45.70	18.71	0.1444	0.00537	2.957	49.79
45.80	20.43	0.1472	0.00570	3.096	51.82
45.90	22.44	0.1509	0.00619	3.288	55.01
46.00	24.64	0.1537	0.00652	3.412	56.77
46.10	25.14	0.1577	0.00700	3.528	59.79
46.20	24.78	0.1586	0.00710	3.542	60.53
46.30	24.36	0.1588	0.00713	3.535	60.75
46.40	24.18	0.1589	0.00714	3.533	60.83
46.50	24.39	0.1589	0.00714	3.539	60.82
46.60	23.40	0.1589	0.00714	3.513	60.99
46.70	23.06	0.1589	0.00713	3.503	61.02
46.80	22.32	0.1566	0.00685	3.424	59.31
46.90	20.56	0.1537	0.00650	3.292	57.26
47.00	17.89	0.1493	0.00595	3.074	54.10
47.10	16.45	0.1466	0.00560	2.933	51.99
47.20	13.39	0.1430	0.00509	2.639	48.92
47.30	13.44	0.1405	0.00475	2.541	46.19
47.40	10.98	0.1370	0.00424	2.237	42.85
47.50	12.79	0.1355	0.00401	2.249	40.11
47.60	14.41	0.1350	0.00395	2.294	39.10
47.70	13.72	0.1348	0.00393	2.261	39.14
47.80	14.70	0.1348	0.00391	2.288	38.69
47.90	14.57	0.1347	0.00390	2.279	38.64
48.00	15.46	0.1347	0.00389	2.306	38.34
48.10	15.25	0.1346	0.00389	2.298	38.37
48.20	14.46	0.1345	0.00388	2.272	38.55
48.30	14.92	0.1345	0.00388	2.286	38.41
48.40	15.83	0.1346	0.00388	2.315	38.20
48.50	14.65	0.1345	0.00389	2.280	38.53
48.60	15.48	0.1353	0.00401	2.361	39.43
48.70	15.79	0.1369	0.00430	2.498	41.98
48.80	18.21	0.1407	0.00486	2.776	45.94
48.90	21.74	0.1435	0.00521	2.973	47.85
49.00	22.84	0.1471	0.00571	3.162	51.48
49.10	24.61	0.1499	0.00604	3.284	53.43
49.20	24.09	0.1538	0.00654	3.401	56.93
49.30	24.80	0.1562	0.00684	3.489	58.83
49.40	25.36	0.1570	0.00692	3.515	59.22
49.50	24.39	0.1571	0.00693	3.498	59.51
49.60	23.99	0.1572	0.00694	3.490	59.62
49.70	24.01	0.1572	0.00694	3.489	59.59
49.80	23.47	0.1572	0.00694	3.471	59.62
49.90	23.81	0.1572	0.00693	3.479	59.53
50.00	23.54	0.1571	0.00692	3.471	59.52
50.10	23.05	0.1569	0.00691	3.460	59.60
50.20	22.15	0.1569	0.00690	3.433	59.71
50.30	21.71	0.1569	0.00689	3.417	59.74
50.40	21.99	0.1564	0.00684	3.415	59.34
50.50	21.11	0.1547	0.00663	3.339	58.04
50.60	18.60	0.1502	0.00607	3.131	54.80
50.70	17.37	0.1474	0.00570	2.992	52.45
50.80	15.40	0.1435	0.00518	2.759	48.91
50.90	13.62	0.1410	0.00483	2.575	46.78
51.00	11.31	0.1377	0.00433	2.288	43.51
51.10	10.67	0.1354	0.00400	2.133	40.83
51.20	11.56	0.1340	0.00378	2.101	38.48
51.30	11.69	0.1338	0.00375	2.097	38.18
51.40	11.89	0.1337	0.00373	2.097	37.89
51.50	12.16	0.1337	0.00372	2.104	37.68
51.60	12.34	0.1335	0.00370	2.111	37.56
51.70	12.65	0.1335	0.00370	2.122	37.41
51.80	12.05	0.1334	0.00369	2.093	37.55
51.90	12.28	0.1334	0.00369	2.103	37.46
